,summonerId,champion,champion level,champion points
4469,i6TkhNTptRP3VDufU_uOsYx6YLAanBpNKPmFsjc3cb8ik9w,122,1,331
4470,i6TkhNTptRP3VDufU_uOsYx6YLAanBpNKPmFsjc3cb8ik9w,350,1,320
4471,i6TkhNTptRP3VDufU_uOsYx6YLAanBpNKPmFsjc3cb8ik9w,91,1,312
4472,i6TkhNTptRP3VDufU_uOsYx6YLAanBpNKPmFsjc3cb8ik9w,36,1,235
4473,i6TkhNTptRP3VDufU_uOsYx6YLAanBpNKPmFsjc3cb8ik9w,420,1,221
4474,i6TkhNTptRP3VDufU_uOsYx6YLAanBpNKPmFsjc3cb8ik9w,498,1,201
4475,i6TkhNTptRP3VDufU_uOsYx6YLAanBpNKPmFsjc3cb8ik9w,27,1,162
4476,i6TkhNTptRP3VDufU_uOsYx6YLAanBpNKPmFsjc3cb8ik9w,133,1,110
4477,brhYjW6bkhpj5Xk_QNMU9gtSkC_T3Oc-eZ7zkkz7PdeX8rA,13,5,173238
4478,brhYjW6bkhpj5Xk_QNMU9gtSkC_T3Oc-eZ7zkkz7PdeX8rA,126,5,172168
4479,brhYjW6bkhpj5Xk_QNMU9gtSkC_T3Oc-eZ7zkkz7PdeX8rA,7,5,109371
4480,brhYjW6bkhpj5Xk_QNMU9gtSkC_T3Oc-eZ7zkkz7PdeX8rA,64,5,98840
4481,brhYjW6bkhpj5Xk_QNMU9gtSkC_T3Oc-eZ7zkkz7PdeX8rA,76,5,83303
4482,brhYjW6bkhpj5Xk_QNMU9gtSkC_T3Oc-eZ7zkkz7PdeX8rA,134,5,79227
4483,brhYjW6bkhpj5Xk_QNMU9gtSkC_T3Oc-eZ7zkkz7PdeX8rA,69,5,73784
4484,brhYjW6bkhpj5Xk_QNMU9gtSkC_T3Oc-eZ7zkkz7PdeX8rA,163,5,69657
4485,brhYjW6bkhpj5Xk_QNMU9gtSkC_T3Oc-eZ7zkkz7PdeX8rA,60,5,67699
4486,brhYjW6bkhpj5Xk_QNMU9gtSkC_T3Oc-eZ7zkkz7PdeX8rA,61,5,63232
4487,brhYjW6bkhpj5Xk_QNMU9gtSkC_T3Oc-eZ7zkkz7PdeX8rA,157,5,56520
4488,brhYjW6bkhpj5Xk_QNMU9gtSkC_T3Oc-eZ7zkkz7PdeX8rA,238,5,55840
4489,brhYjW6bkhpj5Xk_QNMU9gtSkC_T3Oc-eZ7zkkz7PdeX8rA,39,5,52304
4490,brhYjW6bkhpj5Xk_QNMU9gtSkC_T3Oc-eZ7zkkz7PdeX8rA,42,5,52188
4491,brhYjW6bkhpj5Xk_QNMU9gtSkC_T3Oc-eZ7zkkz7PdeX8rA,268,5,50985
4492,brhYjW6bkhpj5Xk_QNMU9gtSkC_T3Oc-eZ7zkkz7PdeX8rA,112,5,49086
4493,brhYjW6bkhpj5Xk_QNMU9gtSkC_T3Oc-eZ7zkkz7PdeX8rA,81,5,48032
4494,brhYjW6bkhpj5Xk_QNMU9gtSkC_T3Oc-eZ7zkkz7PdeX8rA,142,5,47485
4495,brhYjW6bkhpj5Xk_QNMU9gtSkC_T3Oc-eZ7zkkz7PdeX8rA,8,5,45315
4496,brhYjW6bkhpj5Xk_QNMU9gtSkC_T3Oc-eZ7zkkz7PdeX8rA,4,5,41470
4497,brhYjW6bkhpj5Xk_QNMU9gtSkC_T3Oc-eZ7zkkz7PdeX8rA,84,5,40361
4498,brhYjW6bkhpj5Xk_QNMU9gtSkC_T3Oc-eZ7zkkz7PdeX8rA,236,5,33578
4499,brhYjW6bkhpj5Xk_QNMU9gtSkC_T3Oc-eZ7zkkz7PdeX8rA,517,5,32317
4500,brhYjW6bkhpj5Xk_QNMU9gtSkC_T3Oc-eZ7zkkz7PdeX8rA,203,5,31982
4501,brhYjW6bkhpj5Xk_QNMU9gtSkC_T3Oc-eZ7zkkz7PdeX8rA,55,5,31700
4502,brhYjW6bkhpj5Xk_QNMU9gtSkC_T3Oc-eZ7zkkz7PdeX8rA,412,5,29202
4503,brhYjW6bkhpj5Xk_QNMU9gtSkC_T3Oc-eZ7zkkz7PdeX8rA,41,5,24912
4504,brhYjW6bkhpj5Xk_QNMU9gtSkC_T3Oc-eZ7zkkz7PdeX8rA,164,5,24642
4505,brhYjW6bkhpj5Xk_QNMU9gtSkC_T3Oc-eZ7zkkz7PdeX8rA,245,5,24528
4506,brhYjW6bkhpj5Xk_QNMU9gtSkC_T3Oc-eZ7zkkz7PdeX8rA,121,5,22926
4507,brhYjW6bkhpj5Xk_QNMU9gtSkC_T3Oc-eZ7zkkz7PdeX8rA,104,5,22815
4508,brhYjW6bkhpj5Xk_QNMU9gtSkC_T3Oc-eZ7zkkz7PdeX8rA,38,5,22807
4509,brhYjW6bkhpj5Xk_QNMU9gtSkC_T3Oc-eZ7zkkz7PdeX8rA,127,4,21333
4510,brhYjW6bkhpj5Xk_QNMU9gtSkC_T3Oc-eZ7zkkz7PdeX8rA,18,4,21012
4511,brhYjW6bkhpj5Xk_QNMU9gtSkC_T3Oc-eZ7zkkz7PdeX8rA,90,4,20684
4512,brhYjW6bkhpj5Xk_QNMU9gtSkC_T3Oc-eZ7zkkz7PdeX8rA,103,4,19298
4513,brhYjW6bkhpj5Xk_QNMU9gtSkC_T3Oc-eZ7zkkz7PdeX8rA,266,4,18949
4514,brhYjW6bkhpj5Xk_QNMU9gtSkC_T3Oc-eZ7zkkz7PdeX8rA,98,4,18458
4515,brhYjW6bkhpj5Xk_QNMU9gtSkC_T3Oc-eZ7zkkz7PdeX8rA,79,4,18157
4516,brhYjW6bkhpj5Xk_QNMU9gtSkC_T3Oc-eZ7zkkz7PdeX8rA,3,4,17804
4517,brhYjW6bkhpj5Xk_QNMU9gtSkC_T3Oc-eZ7zkkz7PdeX8rA,105,4,17085
4518,brhYjW6bkhpj5Xk_QNMU9gtSkC_T3Oc-eZ7zkkz7PdeX8rA,518,4,17044
4519,brhYjW6bkhpj5Xk_QNMU9gtSkC_T3Oc-eZ7zkkz7PdeX8rA,43,4,16381
4520,brhYjW6bkhpj5Xk_QNMU9gtSkC_T3Oc-eZ7zkkz7PdeX8rA,114,4,15849
4521,brhYjW6bkhpj5Xk_QNMU9gtSkC_T3Oc-eZ7zkkz7PdeX8rA,110,4,15637
4522,brhYjW6bkhpj5Xk_QNMU9gtSkC_T3Oc-eZ7zkkz7PdeX8rA,131,4,14291
4523,brhYjW6bkhpj5Xk_QNMU9gtSkC_T3Oc-eZ7zkkz7PdeX8rA,68,4,13887
4524,brhYjW6bkhpj5Xk_QNMU9gtSkC_T3Oc-eZ7zkkz7PdeX8rA,91,4,13057
4525,brhYjW6bkhpj5Xk_QNMU9gtSkC_T3Oc-eZ7zkkz7PdeX8rA,161,4,12906
4526,brhYjW6bkhpj5Xk_QNMU9gtSkC_T3Oc-eZ7zkkz7PdeX8rA,12,4,12901
4527,brhYjW6bkhpj5Xk_QNMU9gtSkC_T3Oc-eZ7zkkz7PdeX8rA,101,3,12293
4528,brhYjW6bkhpj5Xk_QNMU9gtSkC_T3Oc-eZ7zkkz7PdeX8rA,92,3,11852
4529,brhYjW6bkhpj5Xk_QNMU9gtSkC_T3Oc-eZ7zkkz7PdeX8rA,498,3,11802
4530,brhYjW6bkhpj5Xk_QNMU9gtSkC_T3Oc-eZ7zkkz7PdeX8rA,246,3,11713
4531,brhYjW6bkhpj5Xk_QNMU9gtSkC_T3Oc-eZ7zkkz7PdeX8rA,117,3,11609
4532,brhYjW6bkhpj5Xk_QNMU9gtSkC_T3Oc-eZ7zkkz7PdeX8rA,58,3,11480
4533,brhYjW6bkhpj5Xk_QNMU9gtSkC_T3Oc-eZ7zkkz7PdeX8rA,432,3,11247
4534,brhYjW6bkhpj5Xk_QNMU9gtSkC_T3Oc-eZ7zkkz7PdeX8rA,497,3,11233
4535,brhYjW6bkhpj5Xk_QNMU9gtSkC_T3Oc-eZ7zkkz7PdeX8rA,150,3,11200
4536,brhYjW6bkhpj5Xk_QNMU9gtSkC_T3Oc-eZ7zkkz7PdeX8rA,67,3,10066
4537,brhYjW6bkhpj5Xk_QNMU9gtSkC_T3Oc-eZ7zkkz7PdeX8rA,202,3,9333
4538,brhYjW6bkhpj5Xk_QNMU9gtSkC_T3Oc-eZ7zkkz7PdeX8rA,51,3,9149
4539,brhYjW6bkhpj5Xk_QNMU9gtSkC_T3Oc-eZ7zkkz7PdeX8rA,421,3,8733
4540,brhYjW6bkhpj5Xk_QNMU9gtSkC_T3Oc-eZ7zkkz7PdeX8rA,141,3,8594
4541,brhYjW6bkhpj5Xk_QNMU9gtSkC_T3Oc-eZ7zkkz7PdeX8rA,59,3,8171
4542,brhYjW6bkhpj5Xk_QNMU9gtSkC_T3Oc-eZ7zkkz7PdeX8rA,516,3,7956
4543,brhYjW6bkhpj5Xk_QNMU9gtSkC_T3Oc-eZ7zkkz7PdeX8rA,145,3,7636
4544,brhYjW6bkhpj5Xk_QNMU9gtSkC_T3Oc-eZ7zkkz7PdeX8rA,25,3,7514
4545,brhYjW6bkhpj5Xk_QNMU9gtSkC_T3Oc-eZ7zkkz7PdeX8rA,122,3,7292
4546,brhYjW6bkhpj5Xk_QNMU9gtSkC_T3Oc-eZ7zkkz7PdeX8rA,119,3,6301
4547,brhYjW6bkhpj5Xk_QNMU9gtSkC_T3Oc-eZ7zkkz7PdeX8rA,420,3,6141
4548,brhYjW6bkhpj5Xk_QNMU9gtSkC_T3Oc-eZ7zkkz7PdeX8rA,429,3,6002
4549,brhYjW6bkhpj5Xk_QNMU9gtSkC_T3Oc-eZ7zkkz7PdeX8rA,80,2,5937
4550,brhYjW6bkhpj5Xk_QNMU9gtSkC_T3Oc-eZ7zkkz7PdeX8rA,22,2,5903
4551,brhYjW6bkhpj5Xk_QNMU9gtSkC_T3Oc-eZ7zkkz7PdeX8rA,223,2,5761
4552,brhYjW6bkhpj5Xk_QNMU9gtSkC_T3Oc-eZ7zkkz7PdeX8rA,115,2,5584
4553,brhYjW6bkhpj5Xk_QNMU9gtSkC_T3Oc-eZ7zkkz7PdeX8rA,24,2,5521
4554,brhYjW6bkhpj5Xk_QNMU9gtSkC_T3Oc-eZ7zkkz7PdeX8rA,2,2,5419
4555,brhYjW6bkhpj5Xk_QNMU9gtSkC_T3Oc-eZ7zkkz7PdeX8rA,50,2,5306
4556,brhYjW6bkhpj5Xk_QNMU9gtSkC_T3Oc-eZ7zkkz7PdeX8rA,29,2,5237
4557,brhYjW6bkhpj5Xk_QNMU9gtSkC_T3Oc-eZ7zkkz7PdeX8rA,30,2,5174
4558,brhYjW6bkhpj5Xk_QNMU9gtSkC_T3Oc-eZ7zkkz7PdeX8rA,63,2,4990
4559,brhYjW6bkhpj5Xk_QNMU9gtSkC_T3Oc-eZ7zkkz7PdeX8rA,40,2,4790
4560,brhYjW6bkhpj5Xk_QNMU9gtSkC_T3Oc-eZ7zkkz7PdeX8rA,57,2,4524
4561,brhYjW6bkhpj5Xk_QNMU9gtSkC_T3Oc-eZ7zkkz7PdeX8rA,10,2,4507
4562,brhYjW6bkhpj5Xk_QNMU9gtSkC_T3Oc-eZ7zkkz7PdeX8rA,53,2,4265
4563,brhYjW6bkhpj5Xk_QNMU9gtSkC_T3Oc-eZ7zkkz7PdeX8rA,555,2,4105
4564,brhYjW6bkhpj5Xk_QNMU9gtSkC_T3Oc-eZ7zkkz7PdeX8rA,82,2,3943
4565,brhYjW6bkhpj5Xk_QNMU9gtSkC_T3Oc-eZ7zkkz7PdeX8rA,201,2,3860
4566,brhYjW6bkhpj5Xk_QNMU9gtSkC_T3Oc-eZ7zkkz7PdeX8rA,154,2,3855
4567,brhYjW6bkhpj5Xk_QNMU9gtSkC_T3Oc-eZ7zkkz7PdeX8rA,99,2,3842
4568,brhYjW6bkhpj5Xk_QNMU9gtSkC_T3Oc-eZ7zkkz7PdeX8rA,34,2,3589
4569,brhYjW6bkhpj5Xk_QNMU9gtSkC_T3Oc-eZ7zkkz7PdeX8rA,21,2,3496
4570,brhYjW6bkhpj5Xk_QNMU9gtSkC_T3Oc-eZ7zkkz7PdeX8rA,78,2,3366
4571,brhYjW6bkhpj5Xk_QNMU9gtSkC_T3Oc-eZ7zkkz7PdeX8rA,26,2,3176
4572,brhYjW6bkhpj5Xk_QNMU9gtSkC_T3Oc-eZ7zkkz7PdeX8rA,83,2,3131
4573,brhYjW6bkhpj5Xk_QNMU9gtSkC_T3Oc-eZ7zkkz7PdeX8rA,54,2,3055
4574,brhYjW6bkhpj5Xk_QNMU9gtSkC_T3Oc-eZ7zkkz7PdeX8rA,15,2,2957
4575,brhYjW6bkhpj5Xk_QNMU9gtSkC_T3Oc-eZ7zkkz7PdeX8rA,120,2,2840
4576,brhYjW6bkhpj5Xk_QNMU9gtSkC_T3Oc-eZ7zkkz7PdeX8rA,85,2,2642
4577,brhYjW6bkhpj5Xk_QNMU9gtSkC_T3Oc-eZ7zkkz7PdeX8rA,89,2,2630
4578,brhYjW6bkhpj5Xk_QNMU9gtSkC_T3Oc-eZ7zkkz7PdeX8rA,28,2,2534
4579,brhYjW6bkhpj5Xk_QNMU9gtSkC_T3Oc-eZ7zkkz7PdeX8rA,96,2,2519
4580,brhYjW6bkhpj5Xk_QNMU9gtSkC_T3Oc-eZ7zkkz7PdeX8rA,6,2,2480
4581,brhYjW6bkhpj5Xk_QNMU9gtSkC_T3Oc-eZ7zkkz7PdeX8rA,62,2,2472
4582,brhYjW6bkhpj5Xk_QNMU9gtSkC_T3Oc-eZ7zkkz7PdeX8rA,45,2,2446
4583,brhYjW6bkhpj5Xk_QNMU9gtSkC_T3Oc-eZ7zkkz7PdeX8rA,56,2,2429
4584,brhYjW6bkhpj5Xk_QNMU9gtSkC_T3Oc-eZ7zkkz7PdeX8rA,107,2,2396
4585,brhYjW6bkhpj5Xk_QNMU9gtSkC_T3Oc-eZ7zkkz7PdeX8rA,143,2,2308
4586,brhYjW6bkhpj5Xk_QNMU9gtSkC_T3Oc-eZ7zkkz7PdeX8rA,14,2,2188
4587,brhYjW6bkhpj5Xk_QNMU9gtSkC_T3Oc-eZ7zkkz7PdeX8rA,5,2,2163
4588,brhYjW6bkhpj5Xk_QNMU9gtSkC_T3Oc-eZ7zkkz7PdeX8rA,27,2,2043
4589,brhYjW6bkhpj5Xk_QNMU9gtSkC_T3Oc-eZ7zkkz7PdeX8rA,222,2,1998
4590,brhYjW6bkhpj5Xk_QNMU9gtSkC_T3Oc-eZ7zkkz7PdeX8rA,31,2,1880
4591,brhYjW6bkhpj5Xk_QNMU9gtSkC_T3Oc-eZ7zkkz7PdeX8rA,1,2,1860
4592,brhYjW6bkhpj5Xk_QNMU9gtSkC_T3Oc-eZ7zkkz7PdeX8rA,133,2,1811
4593,brhYjW6bkhpj5Xk_QNMU9gtSkC_T3Oc-eZ7zkkz7PdeX8rA,875,1,1556
4594,brhYjW6bkhpj5Xk_QNMU9gtSkC_T3Oc-eZ7zkkz7PdeX8rA,36,1,1480
4595,brhYjW6bkhpj5Xk_QNMU9gtSkC_T3Oc-eZ7zkkz7PdeX8rA,11,1,1400
4596,brhYjW6bkhpj5Xk_QNMU9gtSkC_T3Oc-eZ7zkkz7PdeX8rA,111,1,1341
4597,brhYjW6bkhpj5Xk_QNMU9gtSkC_T3Oc-eZ7zkkz7PdeX8rA,33,1,1338
4598,brhYjW6bkhpj5Xk_QNMU9gtSkC_T3Oc-eZ7zkkz7PdeX8rA,48,1,1154
4599,brhYjW6bkhpj5Xk_QNMU9gtSkC_T3Oc-eZ7zkkz7PdeX8rA,240,1,1112
4600,brhYjW6bkhpj5Xk_QNMU9gtSkC_T3Oc-eZ7zkkz7PdeX8rA,20,1,1108
4601,brhYjW6bkhpj5Xk_QNMU9gtSkC_T3Oc-eZ7zkkz7PdeX8rA,102,1,1042
4602,brhYjW6bkhpj5Xk_QNMU9gtSkC_T3Oc-eZ7zkkz7PdeX8rA,72,1,998
4603,brhYjW6bkhpj5Xk_QNMU9gtSkC_T3Oc-eZ7zkkz7PdeX8rA,113,1,897
4604,brhYjW6bkhpj5Xk_QNMU9gtSkC_T3Oc-eZ7zkkz7PdeX8rA,37,1,891
4605,brhYjW6bkhpj5Xk_QNMU9gtSkC_T3Oc-eZ7zkkz7PdeX8rA,360,1,823
4606,brhYjW6bkhpj5Xk_QNMU9gtSkC_T3Oc-eZ7zkkz7PdeX8rA,777,1,813
4607,brhYjW6bkhpj5Xk_QNMU9gtSkC_T3Oc-eZ7zkkz7PdeX8rA,254,1,809
4608,brhYjW6bkhpj5Xk_QNMU9gtSkC_T3Oc-eZ7zkkz7PdeX8rA,32,1,749
4609,brhYjW6bkhpj5Xk_QNMU9gtSkC_T3Oc-eZ7zkkz7PdeX8rA,86,1,653
4610,brhYjW6bkhpj5Xk_QNMU9gtSkC_T3Oc-eZ7zkkz7PdeX8rA,17,1,349
4611,brhYjW6bkhpj5Xk_QNMU9gtSkC_T3Oc-eZ7zkkz7PdeX8rA,19,1,332
4612,brhYjW6bkhpj5Xk_QNMU9gtSkC_T3Oc-eZ7zkkz7PdeX8rA,136,1,320
4613,brhYjW6bkhpj5Xk_QNMU9gtSkC_T3Oc-eZ7zkkz7PdeX8rA,147,1,307
4614,brhYjW6bkhpj5Xk_QNMU9gtSkC_T3Oc-eZ7zkkz7PdeX8rA,23,1,245
4615,brhYjW6bkhpj5Xk_QNMU9gtSkC_T3Oc-eZ7zkkz7PdeX8rA,74,1,216
4616,brhYjW6bkhpj5Xk_QNMU9gtSkC_T3Oc-eZ7zkkz7PdeX8rA,427,1,187
4617,brhYjW6bkhpj5Xk_QNMU9gtSkC_T3Oc-eZ7zkkz7PdeX8rA,44,1,185
4618,brhYjW6bkhpj5Xk_QNMU9gtSkC_T3Oc-eZ7zkkz7PdeX8rA,9,1,172
4619,brhYjW6bkhpj5Xk_QNMU9gtSkC_T3Oc-eZ7zkkz7PdeX8rA,234,1,130
4620,brhYjW6bkhpj5Xk_QNMU9gtSkC_T3Oc-eZ7zkkz7PdeX8rA,35,1,116
4621,brhYjW6bkhpj5Xk_QNMU9gtSkC_T3Oc-eZ7zkkz7PdeX8rA,16,1,110
4622,brhYjW6bkhpj5Xk_QNMU9gtSkC_T3Oc-eZ7zkkz7PdeX8rA,876,1,104
4623,brhYjW6bkhpj5Xk_QNMU9gtSkC_T3Oc-eZ7zkkz7PdeX8rA,106,1,93
4624,cGEfAMZIElwiZt-QUt7i93l2Oi0Z7wx9lKeH6fx9r_Kr_S9r,64,5,85758
4625,cGEfAMZIElwiZt-QUt7i93l2Oi0Z7wx9lKeH6fx9r_Kr_S9r,76,5,63619
4626,cGEfAMZIElwiZt-QUt7i93l2Oi0Z7wx9lKeH6fx9r_Kr_S9r,876,5,58895
4627,cGEfAMZIElwiZt-QUt7i93l2Oi0Z7wx9lKeH6fx9r_Kr_S9r,104,5,55750
4628,cGEfAMZIElwiZt-QUt7i93l2Oi0Z7wx9lKeH6fx9r_Kr_S9r,203,5,33079
4629,cGEfAMZIElwiZt-QUt7i93l2Oi0Z7wx9lKeH6fx9r_Kr_S9r,121,5,31624
4630,cGEfAMZIElwiZt-QUt7i93l2Oi0Z7wx9lKeH6fx9r_Kr_S9r,79,5,24842
4631,cGEfAMZIElwiZt-QUt7i93l2Oi0Z7wx9lKeH6fx9r_Kr_S9r,245,5,22917
4632,cGEfAMZIElwiZt-QUt7i93l2Oi0Z7wx9lKeH6fx9r_Kr_S9r,60,4,21413
4633,cGEfAMZIElwiZt-QUt7i93l2Oi0Z7wx9lKeH6fx9r_Kr_S9r,2,4,19840
4634,cGEfAMZIElwiZt-QUt7i93l2Oi0Z7wx9lKeH6fx9r_Kr_S9r,163,4,19544
4635,cGEfAMZIElwiZt-QUt7i93l2Oi0Z7wx9lKeH6fx9r_Kr_S9r,120,4,18630
4636,cGEfAMZIElwiZt-QUt7i93l2Oi0Z7wx9lKeH6fx9r_Kr_S9r,875,4,17979
4637,cGEfAMZIElwiZt-QUt7i93l2Oi0Z7wx9lKeH6fx9r_Kr_S9r,80,4,15413
4638,cGEfAMZIElwiZt-QUt7i93l2Oi0Z7wx9lKeH6fx9r_Kr_S9r,28,4,14939
4639,cGEfAMZIElwiZt-QUt7i93l2Oi0Z7wx9lKeH6fx9r_Kr_S9r,106,4,14662
4640,cGEfAMZIElwiZt-QUt7i93l2Oi0Z7wx9lKeH6fx9r_Kr_S9r,72,3,11657
4641,cGEfAMZIElwiZt-QUt7i93l2Oi0Z7wx9lKeH6fx9r_Kr_S9r,77,3,10877
4642,cGEfAMZIElwiZt-QUt7i93l2Oi0Z7wx9lKeH6fx9r_Kr_S9r,154,3,10800
4643,cGEfAMZIElwiZt-QUt7i93l2Oi0Z7wx9lKeH6fx9r_Kr_S9r,517,3,10590
4644,cGEfAMZIElwiZt-QUt7i93l2Oi0Z7wx9lKeH6fx9r_Kr_S9r,30,3,9591
4645,cGEfAMZIElwiZt-QUt7i93l2Oi0Z7wx9lKeH6fx9r_Kr_S9r,421,3,9279
4646,cGEfAMZIElwiZt-QUt7i93l2Oi0Z7wx9lKeH6fx9r_Kr_S9r,516,3,9023
4647,cGEfAMZIElwiZt-QUt7i93l2Oi0Z7wx9lKeH6fx9r_Kr_S9r,234,3,8181
4648,cGEfAMZIElwiZt-QUt7i93l2Oi0Z7wx9lKeH6fx9r_Kr_S9r,141,3,7536
4649,cGEfAMZIElwiZt-QUt7i93l2Oi0Z7wx9lKeH6fx9r_Kr_S9r,202,3,7490
4650,cGEfAMZIElwiZt-QUt7i93l2Oi0Z7wx9lKeH6fx9r_Kr_S9r,157,3,7427
4651,cGEfAMZIElwiZt-QUt7i93l2Oi0Z7wx9lKeH6fx9r_Kr_S9r,4,3,6721
4652,cGEfAMZIElwiZt-QUt7i93l2Oi0Z7wx9lKeH6fx9r_Kr_S9r,78,3,6499
4653,cGEfAMZIElwiZt-QUt7i93l2Oi0Z7wx9lKeH6fx9r_Kr_S9r,48,3,6254
4654,cGEfAMZIElwiZt-QUt7i93l2Oi0Z7wx9lKeH6fx9r_Kr_S9r,61,3,6227
4655,cGEfAMZIElwiZt-QUt7i93l2Oi0Z7wx9lKeH6fx9r_Kr_S9r,56,3,6226
4656,cGEfAMZIElwiZt-QUt7i93l2Oi0Z7wx9lKeH6fx9r_Kr_S9r,113,2,5777
4657,cGEfAMZIElwiZt-QUt7i93l2Oi0Z7wx9lKeH6fx9r_Kr_S9r,268,2,5633
4658,cGEfAMZIElwiZt-QUt7i93l2Oi0Z7wx9lKeH6fx9r_Kr_S9r,36,2,5308
4659,cGEfAMZIElwiZt-QUt7i93l2Oi0Z7wx9lKeH6fx9r_Kr_S9r,134,2,5260
4660,cGEfAMZIElwiZt-QUt7i93l2Oi0Z7wx9lKeH6fx9r_Kr_S9r,22,2,5139
4661,cGEfAMZIElwiZt-QUt7i93l2Oi0Z7wx9lKeH6fx9r_Kr_S9r,32,2,4959
4662,cGEfAMZIElwiZt-QUt7i93l2Oi0Z7wx9lKeH6fx9r_Kr_S9r,777,2,4924
4663,cGEfAMZIElwiZt-QUt7i93l2Oi0Z7wx9lKeH6fx9r_Kr_S9r,9,2,4858
4664,cGEfAMZIElwiZt-QUt7i93l2Oi0Z7wx9lKeH6fx9r_Kr_S9r,102,2,4844
4665,cGEfAMZIElwiZt-QUt7i93l2Oi0Z7wx9lKeH6fx9r_Kr_S9r,246,2,4059
4666,cGEfAMZIElwiZt-QUt7i93l2Oi0Z7wx9lKeH6fx9r_Kr_S9r,13,2,4032
4667,cGEfAMZIElwiZt-QUt7i93l2Oi0Z7wx9lKeH6fx9r_Kr_S9r,238,2,3966
4668,cGEfAMZIElwiZt-QUt7i93l2Oi0Z7wx9lKeH6fx9r_Kr_S9r,59,2,3905
4669,cGEfAMZIElwiZt-QUt7i93l2Oi0Z7wx9lKeH6fx9r_Kr_S9r,81,2,3535
4670,cGEfAMZIElwiZt-QUt7i93l2Oi0Z7wx9lKeH6fx9r_Kr_S9r,98,2,3356
4671,cGEfAMZIElwiZt-QUt7i93l2Oi0Z7wx9lKeH6fx9r_Kr_S9r,523,2,3340
4672,cGEfAMZIElwiZt-QUt7i93l2Oi0Z7wx9lKeH6fx9r_Kr_S9r,142,2,3226
4673,cGEfAMZIElwiZt-QUt7i93l2Oi0Z7wx9lKeH6fx9r_Kr_S9r,201,2,2768
4674,cGEfAMZIElwiZt-QUt7i93l2Oi0Z7wx9lKeH6fx9r_Kr_S9r,236,2,2664
4675,cGEfAMZIElwiZt-QUt7i93l2Oi0Z7wx9lKeH6fx9r_Kr_S9r,131,2,2654
4676,cGEfAMZIElwiZt-QUt7i93l2Oi0Z7wx9lKeH6fx9r_Kr_S9r,20,2,2546
4677,cGEfAMZIElwiZt-QUt7i93l2Oi0Z7wx9lKeH6fx9r_Kr_S9r,18,2,2542
4678,cGEfAMZIElwiZt-QUt7i93l2Oi0Z7wx9lKeH6fx9r_Kr_S9r,112,2,2297
4679,cGEfAMZIElwiZt-QUt7i93l2Oi0Z7wx9lKeH6fx9r_Kr_S9r,429,2,2203
4680,cGEfAMZIElwiZt-QUt7i93l2Oi0Z7wx9lKeH6fx9r_Kr_S9r,62,2,2162
4681,cGEfAMZIElwiZt-QUt7i93l2Oi0Z7wx9lKeH6fx9r_Kr_S9r,8,2,2143
4682,cGEfAMZIElwiZt-QUt7i93l2Oi0Z7wx9lKeH6fx9r_Kr_S9r,412,2,2131
4683,cGEfAMZIElwiZt-QUt7i93l2Oi0Z7wx9lKeH6fx9r_Kr_S9r,145,2,2116
4684,cGEfAMZIElwiZt-QUt7i93l2Oi0Z7wx9lKeH6fx9r_Kr_S9r,105,2,2020
4685,cGEfAMZIElwiZt-QUt7i93l2Oi0Z7wx9lKeH6fx9r_Kr_S9r,555,2,1998
4686,cGEfAMZIElwiZt-QUt7i93l2Oi0Z7wx9lKeH6fx9r_Kr_S9r,43,2,1972
4687,cGEfAMZIElwiZt-QUt7i93l2Oi0Z7wx9lKeH6fx9r_Kr_S9r,107,2,1962
4688,cGEfAMZIElwiZt-QUt7i93l2Oi0Z7wx9lKeH6fx9r_Kr_S9r,42,2,1939
4689,cGEfAMZIElwiZt-QUt7i93l2Oi0Z7wx9lKeH6fx9r_Kr_S9r,39,2,1906
4690,cGEfAMZIElwiZt-QUt7i93l2Oi0Z7wx9lKeH6fx9r_Kr_S9r,14,2,1886
4691,cGEfAMZIElwiZt-QUt7i93l2Oi0Z7wx9lKeH6fx9r_Kr_S9r,99,2,1828
4692,cGEfAMZIElwiZt-QUt7i93l2Oi0Z7wx9lKeH6fx9r_Kr_S9r,25,1,1786
4693,cGEfAMZIElwiZt-QUt7i93l2Oi0Z7wx9lKeH6fx9r_Kr_S9r,117,1,1753
4694,cGEfAMZIElwiZt-QUt7i93l2Oi0Z7wx9lKeH6fx9r_Kr_S9r,164,1,1722
4695,cGEfAMZIElwiZt-QUt7i93l2Oi0Z7wx9lKeH6fx9r_Kr_S9r,89,1,1677
4696,cGEfAMZIElwiZt-QUt7i93l2Oi0Z7wx9lKeH6fx9r_Kr_S9r,57,1,1574
4697,cGEfAMZIElwiZt-QUt7i93l2Oi0Z7wx9lKeH6fx9r_Kr_S9r,133,1,1572
4698,cGEfAMZIElwiZt-QUt7i93l2Oi0Z7wx9lKeH6fx9r_Kr_S9r,16,1,1561
4699,cGEfAMZIElwiZt-QUt7i93l2Oi0Z7wx9lKeH6fx9r_Kr_S9r,67,1,1556
4700,cGEfAMZIElwiZt-QUt7i93l2Oi0Z7wx9lKeH6fx9r_Kr_S9r,1,1,1456
4701,cGEfAMZIElwiZt-QUt7i93l2Oi0Z7wx9lKeH6fx9r_Kr_S9r,33,1,1435
4702,cGEfAMZIElwiZt-QUt7i93l2Oi0Z7wx9lKeH6fx9r_Kr_S9r,21,1,1340
